Solubility,MolWt,MolLogP,MolMR,HeavyAtomCount,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,RingCount,TPSA
-3.71,242.344,1.494,65.7494,16,3,2,5,5,90,0,1,1,1,58.2
-1.14,167.233,0.9015,48.3635,11,2,2,3,2,58,1,0,0,1,32.26
-1.6,280.368,2.1192,74.3072,20,2,3,5,5,112,0,4,4,4,78.43
-2.04,152.149,1.39882,39.8031,11,2,2,3,1,58,1,0,0,1,57.53
-2.04,152.149,1.39882,39.8031,11,2,2,3,1,58,1,0,0,1,57.53
0.54,287.343,1.9882,70.0692,16,6,1,8,8,96,0,0,0,0,64.63
-1.17,190.98,1.7403,33.3673,9,2,1,4,1,48,1,0,0,1,50.44
-1.26,171.631,1.50442,46.106,11,3,0,4,1,60,1,0,0,1,29.02
-4.08,256.371,1.8841,70.3664,17,3,2,5,6,96,0,1,1,1,58.2
-4.59,252.314,1.8633,65.6674,18,3,2,5,0,100,0,2,2,2,75.27
-4.41,316.441,4.0599,87.647,23,3,0,3,2,126,0,3,4,4,43.37
-1.41,154.121,0.796,36.7309,11,3,3,4,1,58,1,0,0,1,77.76
-1.25,170.212,-0.3529,44.3954,12,2,2,4,2,68,0,1,1,1,58.2
-0.3,148.143,-0.3436,28.4023,9,3,2,6,1,50,1,0,0,1,83.05
-3.64,174.199,2.3406,52.2518,13,1,1,2,3,66,1,0,0,1,37.3
-5.32,318.457,4.1398,87.671,23,3,0,3,2,128,0,4,4,4,43.37
-4.26,179.244,2.8196,52.297,12,3,0,3,3,62,1,0,0,1,21.59
-2.42,298.339,1.0958,75.2244,21,5,2,7,5,118,0,0,1,1,93.73
-1.22,181.191,0.3748,47.546,13,3,2,4,3,70,1,0,0,1,58.56
-2.77,182.606,2.3509,47.9078,12,1,1,3,2,62,1,0,0,1,37.3
-1.29,181.191,0.3748,47.546,13,3,2,4,3,70,1,0,0,1,58.56
-3.65,206.285,3.5076,61.2473,15,1,1,2,6,82,1,0,0,1,37.3
-0.41,134.142,0.66132,36.4207,10,3,1,4,0,50,2,0,0,2,54.46
-4.27,214.087,3.1834,48.828,10,2,0,3,1,50,1,0,0,1,12.36
-3.67,326.399,-0.3037,78.9806,21,6,2,8,1,112,0,4,5,5,81.08
-4.93,316.441,4.0599,87.647,23,3,0,3,2,126,0,3,4,4,43.37
-4.02,177.228,2.6235,51.1325,12,3,0,3,2,60,1,0,0,1,29.43
-2.43,135.13,-0.0649,36.0961,10,4,2,5,0,50,2,0,0,2,80.48
-2.96,180.228,2.0419,51.0408,12,2,2,3,2,62,1,0,0,1,37.3
-1.56,182.244,1.6121,50.5558,12,2,2,3,3,64,1,0,0,1,37.3
-3.29,214.648,2.5836,53.8168,14,2,1,4,5,76,1,0,0,1,46.53
-1.48,167.12,0.478,38.1556,12,3,2,5,2,62,1,0,0,1,87.49
-2.15,218.3,1.8598,64.1992,16,2,1,3,3,86,1,1,1,2,32.34
-1.52,178.187,1.8145,47.7555,13,3,0,3,2,68,1,0,0,1,43.37
-1.64,179.175,0.7108,46.2689,13,3,1,4,2,68,1,0,0,1,69.39
-0.6,172.115,-0.6642,37.5812,12,4,1,6,0,64,1,0,0,1,71.93
-3.55,180.188,2.3291,47.7824,12,4,0,5,2,60,1,0,0,1,55.5
-3.3,160.22,1.6691,51.0571,12,1,2,2,2,62,2,0,0,2,41.81
-7.34,376.581,5.5071,107.2576,27,2,2,3,4,154,0,4,4,4,57.53
-0.6,172.115,-0.6642,37.5812,12,4,1,6,0,64,1,0,0,1,71.93
-6.46,376.581,5.5071,107.2576,27,2,2,3,4,154,0,4,4,4,57.53
-4.7,192.268,3.1552,55.814,12,4,0,4,2,58,1,0,0,1,24.72
-4.53,330.468,4.45,92.264,24,3,0,3,1,132,0,3,4,4,43.37
-2.95,186.174,1.20726,50.3905,14,5,2,5,2,68,1,0,0,1,92.2
-1.48,150.141,0.3615,38.2357,11,4,1,5,1,56,2,0,0,2,63.69
-3.32,207.273,2.5296,60.2817,15,2,1,3,3,82,1,0,0,1,38.33
-1.72,196.202,1.5775,50.6153,14,4,1,4,3,76,1,0,0,1,55.76
-3.53,192.243,2.3793,55.4317,13,3,1,4,2,66,1,0,0,1,41.46
-1.53,150.141,0.3615,38.2357,11,4,1,5,1,56,2,0,0,2,63.69
-1.52,150.141,-0.1548,37.6065,11,4,2,5,1,56,2,0,0,2,74.69
-1.9,193.202,1.4316,52.0852,14,3,1,4,2,74,1,0,0,1,55.4
-0.01,146.153,0.72822,39.865,11,4,0,4,0,54,2,0,0,2,51.56
-2.81,211.269,0.8055,60.1701,15,5,3,6,4,84,1,0,0,1,82.7
-4.36,204.62,2.15506,53.7357,14,4,1,5,2,68,1,0,0,1,71.97
-5.35,332.484,4.5299,92.288,24,3,0,3,1,134,0,4,4,4,43.37
-0.18,234.16,-0.6626,46.7572,16,4,4,8,7,90,0,0,0,0,149.2
-1.78,182.131,0.7886,42.0254,13,3,3,5,2,68,1,0,0,1,94.83
-2.5,194.186,1.3985,49.0905,14,4,0,4,2,74,1,0,0,1,52.6
-4.69,344.495,4.8401,96.881,25,3,0,3,2,138,0,3,4,4,43.37
-2.31,147.141,0.002,39.5404,11,5,1,5,0,54,2,0,0,2,77.58
-2.34,147.141,0.002,39.5404,11,5,1,5,0,54,2,0,0,2,77.58
-0.32,207.233,0.6427,54.7539,15,3,2,5,3,80,1,0,0,1,71.09
-2.49,194.19,1.1025,50.9571,14,3,2,5,2,74,1,0,0,1,81.42
-2.11,182.131,0.7886,42.0254,13,3,3,5,2,68,1,0,0,1,94.83
-1.8,150.145,-0.4827,40.5085,11,5,3,6,0,56,2,0,0,2,106.5
-3.64,211.269,0.4429,60.3774,15,5,2,6,5,84,1,0,0,1,73.91
-4.68,261.087,3.0255,53.845,10,2,0,3,1,50,1,0,0,1,12.36
-2.31,147.141,0.002,39.5404,11,5,1,5,0,54,2,0,0,2,77.58
-7.32,414.63,5.7139,117.7008,30,3,1,3,0,168,0,5,6,6,38.69
-2.12,148.125,-0.2869,37.9537,11,4,1,5,0,54,2,0,0,2,71.53
-2.71,148.125,-0.2869,37.9537,11,4,1,5,0,54,2,0,0,2,71.53
-2,148.125,-0.2869,37.9537,11,4,1,5,0,54,2,0,0,2,71.53
-2.11,182.131,0.7886,42.0254,13,3,3,5,2,68,1,0,0,1,94.83
-4.05,207.254,2.5976,57.0845,14,4,0,4,3,72,1,0,0,1,38.66
-3.74,229.715,2.1672,62.3764,15,5,2,6,5,84,1,0,0,1,62.73
-3.38,151.129,-0.7716,38.9218,11,4,3,6,0,56,2,0,0,2,100.45
-3.6,152.113,-1.0605,37.3351,11,3,3,6,0,56,2,0,0,2,94.4
-2.96,152.113,-1.0605,37.3351,11,3,3,6,0,56,2,0,0,2,94.4
-1.23,194.186,1.3754,48.5848,14,3,1,4,3,74,1,0,0,1,63.6
-2.62,221.039,2.4568,49.5928,13,2,1,5,3,70,1,0,0,1,46.53
-2.15,221.039,2.4568,49.5928,13,2,1,5,3,70,1,0,0,1,46.53
-1.3,163.184,0.4189,46.0107,12,4,1,5,1,62,2,0,0,2,57.7
-1.01,221.26,1.0328,59.3709,16,3,2,5,4,86,1,0,0,1,71.09
-1.28,200.169,0.116,46.8152,14,4,1,6,2,76,1,0,0,1,71.93
-2.72,207.229,1.9604,56.6717,15,3,1,4,3,80,1,0,0,1,55.4
-1.48,186.236,0.14702,45.6879,12,3,2,5,2,66,1,0,0,1,72.19
-3.06,204.682,2.45342,50.7817,12,3,1,5,2,66,1,0,0,1,41.99
-4.35,408.579,3.4487,110.0372,29,4,4,5,4,166,0,4,4,4,97.99
-0.71,166.571,1.0732,40.138,11,4,0,5,0,54,2,0,0,2,51.56
-5.91,344.495,4.8401,96.881,25,3,0,3,3,138,0,3,4,4,43.37
-4.76,372.549,5.6203,106.115,27,3,0,3,4,150,0,3,4,4,43.37
-3.66,228.748,2.58892,66.2497,14,1,1,4,1,76,1,0,0,1,15.27
-2.42,185.184,1.41788,41.0006,12,3,1,6,1,62,1,0,0,1,82.52
-2.56,217.268,2.7095,62.9577,16,2,1,3,2,84,1,0,1,2,38.33
-1.69,209.201,1.7902,53.7787,15,4,1,5,2,80,1,0,0,1,64.63
-1.62,187.22,0.82392,45.406,12,3,2,5,1,66,1,0,0,1,80.39
-3.29,221.256,2.2118,61.3192,16,3,1,4,4,86,1,0,0,1,55.4
-0.77,216.168,-0.4136,47.6637,15,5,1,7,3,82,1,0,0,1,81.16
-1.14,162.152,0.4284,41.68,12,5,0,5,1,60,2,0,0,2,60.79
-0.91,162.152,0.4284,41.68,12,5,0,5,1,60,2,0,0,2,60.79
-1.24,235.287,1.4229,63.9879,17,3,2,5,5,92,1,0,0,1,71.09
0.48,211.217,0.1406,53.467,15,5,3,5,3,82,1,0,0,1,92.78
-0.46,160.18,1.03664,44.602,12,4,0,4,0,60,2,0,0,2,51.56
-2.71,164.193,1.08239,42.5177,11,4,1,5,0,54,2,0,0,2,54.46
-2.68,164.193,1.08239,42.5177,11,4,1,5,0,54,2,0,0,2,54.46
-0.46,229.305,-0.9344,56.3711,15,4,2,6,4,84,1,0,0,1,68.81
-1.83,215.184,-0.3566,50.3684,15,4,2,7,2,82,1,0,0,1,83.96
-2.3,214.196,0.5061,51.4322,15,4,1,6,3,82,1,0,0,1,71.93
-0.77,243.215,-2.2595,53.3704,17,6,3,7,2,94,0,1,2,2,107.3
-2.83,221.256,2.3505,61.2887,16,3,1,4,4,86,1,0,0,1,55.4
-0.92,162.152,-0.2765,42.574,12,5,0,5,0,60,2,0,0,2,60.67
-5.28,344.495,4.8401,96.881,25,3,0,3,1,138,0,3,4,4,43.37
-1.07,162.152,-0.2765,42.574,12,5,0,5,0,60,2,0,0,2,60.67
0.3,504.438,-7.5714,101.2748,34,16,11,16,8,200,0,3,3,3,268.68
-3.31,167.197,0.59769,43.4858,11,4,3,6,0,56,2,0,0,2,83.38
-2.43,253.254,2.1544,64.3477,18,5,1,6,5,98,1,0,0,1,73.86
-3.48,300.398,3.2664,82.107,22,3,0,3,0,118,0,3,4,4,51.21
-7.16,382.544,5.0895,109.204,28,3,0,3,1,152,0,3,4,4,43.37
-3.01,222.24,2.3363,58.4913,16,3,1,4,2,86,1,0,0,1,63.6
-2.1,249.314,1.813,68.6049,18,3,2,5,6,98,1,0,0,1,71.09
-1.52,165.16,-0.9005,44.9209,12,6,4,7,0,62,2,0,0,2,132.52
-1.56,162.152,0.02152,42.6907,12,4,1,5,0,60,2,0,0,2,71.53
-3.46,235.283,2.6019,65.9362,17,3,1,4,5,92,1,0,0,1,55.4
-1.65,162.152,0.02152,42.6907,12,4,1,5,0,60,2,0,0,2,71.53
-2.69,162.156,-0.4158,43.9528,12,6,2,6,0,60,2,0,0,2,103.6
-5.93,358.522,5.2302,101.498,26,3,0,3,3,144,0,3,4,4,43.37
-1.13,230.195,-0.0235,52.2807,16,5,1,7,4,88,1,0,0,1,81.16
-2.71,212.212,1.70426,58.7302,16,5,1,5,3,78,1,0,0,1,89.04
-3.36,163.14,-0.7047,42.3661,12,5,2,6,0,60,2,0,0,2,97.55
-3.97,163.14,-0.7047,42.3661,12,5,2,6,0,60,2,0,0,2,97.55
-2.69,164.124,-0.9936,40.7794,12,4,2,6,0,60,2,0,0,2,91.5
-2.84,221.216,0.6141,58.0641,16,4,2,6,3,84,1,0,0,1,93.78
-2.82,164.124,-0.9936,40.7794,12,4,2,6,0,60,2,0,0,2,91.5
-0.09,175.195,0.4858,49.455,13,5,0,5,1,66,2,0,0,2,54.8
-2.96,164.124,-0.9936,40.7794,12,4,2,6,0,60,2,0,0,2,91.5
-2.91,263.341,2.2031,73.2219,19,3,2,5,7,104,1,0,0,1,71.09
-6.19,372.549,5.6203,106.115,27,3,0,3,4,150,0,3,4,4,43.37
-3.52,236.283,2.022,65.8404,17,6,1,8,6,92,1,0,0,1,116.69
-3,209.161,1.323,51.9638,15,5,0,7,3,78,1,1,1,2,89.29
-2.57,237.255,2.5704,63.0127,17,4,1,5,4,92,1,0,0,1,64.63
-1.66,244.222,0.3666,56.8977,17,5,1,7,5,94,1,0,0,1,81.16
-3.48,225.281,2.3556,59.1727,15,6,1,8,4,80,1,0,0,1,99.46
-1.55,178.22,1.1417,46.909,12,5,0,5,1,60,2,0,0,2,51.56
-2.94,255.484,3.1102,54.6028,14,2,1,6,3,76,1,0,0,1,46.53
-4.14,249.31,3.1307,70.5227,18,3,1,4,6,98,1,0,0,1,55.4
-3.52,277.368,2.5932,77.8389,20,3,2,5,8,110,1,0,0,1,71.09
-1.84,236.267,2.7264,63.1083,17,3,1,4,5,92,1,0,0,1,63.6
-3,255.484,3.1102,54.6028,14,2,1,6,3,76,1,0,0,1,46.53
-1.99,246.354,2.72624,74.8147,18,2,1,3,2,98,1,1,1,2,32.34
-3.9,261.321,2.2923,71.7402,19,3,1,4,4,102,1,1,1,2,55.4
-3.93,215.172,1.40986,55.3801,16,6,1,7,3,78,1,0,0,1,115.11
-4.4,270.372,3.5293,78.7066,20,2,2,2,0,106,1,2,3,4,40.46
-2.02,183.21,2.3126,54.1115,14,2,0,2,2,68,2,0,0,2,29.96
-2.11,258.249,0.7567,61.5147,18,5,1,7,6,100,1,0,0,1,81.16
-3.58,325.474,4.1134,91.4038,22,5,1,5,6,124,0,1,2,2,58.89
-3.37,251.282,2.9605,67.6297,18,4,1,5,5,98,1,0,0,1,64.63
-3.44,186.21,2.7651,55.257,14,2,0,2,1,70,2,0,0,2,26.3
-5.72,414.63,6.7906,119.966,30,3,0,3,8,168,0,3,4,4,43.37
-2.28,249.31,2.1003,69.2475,18,3,0,4,5,98,1,0,0,1,46.61
-1.66,247.294,1.4332,66.5838,18,3,1,4,3,96,1,1,1,2,57.61
-4.17,291.395,2.9833,82.4559,21,3,2,5,9,116,1,0,0,1,71.09
-4.85,198.265,4.09574,62.432,15,1,0,1,2,76,2,0,0,2,9.23
-1.69,253.254,1.8068,64.5977,18,5,1,6,5,98,1,0,0,1,73.86
-2.7,199.593,1.1977,47.7028,13,4,1,5,1,68,2,0,0,2,55.37
-2.38,178.151,-0.2203,44.4492,13,5,1,6,0,66,2,0,0,2,80.64
-5.25,320.43,4.9792,68.999,16,1,0,6,2,88,1,1,1,2,12.53
-2.29,176.179,0.32994,47.4277,13,4,1,5,0,66,2,0,0,2,71.53
-5.17,358.478,3.8902,98.4356,26,3,2,4,3,142,0,2,4,4,74.6
-1.54,191.186,1.1065,50.0847,14,3,1,4,1,72,1,0,1,2,55.4
-0.18,188.234,1.5446,53.884,14,4,0,4,2,72,2,0,0,2,51.56
-2.87,229.631,-1.08233,55.2471,15,6,5,9,1,80,1,0,0,1,156.79
-1.65,278.352,2.1436,78.8162,20,4,1,5,7,110,1,0,0,1,58.64
-3.19,246.657,1.92316,63.7762,17,5,1,6,4,84,1,0,0,1,89.04
-0.99,267.325,1.701,71.935,19,5,3,5,7,106,1,0,0,1,92.78
-3.66,292.335,1.7311,76.9791,21,4,2,6,6,114,1,0,0,1,98.49
-4.44,277.364,3.9109,79.7567,20,3,1,4,8,110,1,0,0,1,55.4
-3.29,275.348,2.6345,76.3675,20,3,0,4,4,108,1,1,1,2,46.61
-3.86,179.139,-1.4114,45.1918,13,5,3,7,0,66,2,0,0,2,117.52
-3.34,180.123,-1.7003,43.6051,13,4,3,7,0,66,2,0,0,2,111.47
-2.72,275.348,2.6345,76.3675,20,3,0,4,4,108,1,1,1,2,46.61
-3.29,286.303,1.5369,70.7487,20,5,1,7,8,112,1,0,0,1,81.16
-3.69,180.123,-1.7003,43.6051,13,4,3,7,0,66,2,0,0,2,111.47
-4.99,268.356,3.7375,77.7068,20,2,1,2,0,104,1,2,3,4,37.3
-2.75,264.281,0.7023,68.1531,19,4,2,6,4,102,1,0,0,1,98.49
-2.48,267.281,2.1953,69.1927,19,5,1,6,5,104,1,0,0,1,73.86
-4.32,279.336,3.7407,76.8637,20,4,1,5,7,110,1,0,0,1,64.63
-1.72,196.166,-1.5074,46.2256,14,7,2,7,2,74,2,0,0,2,93.17
-2.81,192.178,0.1698,49.0662,14,5,1,6,1,72,2,0,0,2,80.64
-3.56,291.391,2.984,82.9805,21,3,0,4,7,116,1,0,0,1,46.61
-6.89,410.598,6.0138,118.508,30,3,0,3,6,164,0,3,4,4,43.37
-1.17,298.291,-0.9321,70.8417,21,7,4,7,4,116,1,1,1,2,116.45
0.08,209.209,-0.9392,54.7052,15,6,3,7,3,80,2,0,0,2,95.83
-2.47,262.766,1.8301,66.5137,16,4,1,7,3,90,1,0,0,1,58.12
-1.18,295.335,0.4336,76.6661,21,5,2,6,7,116,1,0,0,1,87.07
-4.53,305.418,4.6911,88.9907,22,3,1,4,10,122,1,0,0,1,55.4
-3.58,248.307,0.8653,67.2944,17,3,2,5,2,88,1,1,1,2,58.2
-4.85,211.289,4.0879,66.564,15,2,0,2,2,72,2,0,0,2,12.36
-1.86,217.202,0.2137,47.6283,14,4,3,7,2,76,1,0,0,1,117.69
-1.27,279.336,1.8435,74.416,20,5,3,5,4,110,1,1,1,2,92.78
-5.96,208.304,3.8172,67.998,16,0,0,0,0,80,2,0,2,4,0
-3.41,289.929,3.7636,59.6128,15,2,1,7,3,82,1,0,0,1,46.53
-3.27,206.205,0.5599,53.6832,15,5,1,6,2,78,2,0,0,2,80.64
-3.04,203.249,1.1268,58.2964,15,5,1,5,2,78,2,0,0,2,77.58
-3.73,212.248,2.9807,63.2178,16,1,1,2,3,80,2,0,0,2,37.3
-2.93,203.249,1.1268,58.2964,15,5,1,5,2,78,2,0,0,2,77.58
-2.63,228.317,1.2993,60.9612,15,3,1,5,4,84,1,0,0,1,63.4
-4.4,212.248,3.2789,63.187,16,2,0,2,2,80,2,0,0,2,26.3
-8.76,399.575,5.101,114.1905,29,2,2,4,2,160,0,2,4,4,66.4
-4.5,325.434,1.4062,86.0488,22,4,1,7,3,122,0,3,3,3,73.21
-0.71,296.201,-0.8039,57.9443,20,6,3,10,2,112,1,1,1,2,104.55
-0.41,210.193,-1.6165,52.4338,15,7,1,7,1,80,2,0,0,2,82.05
-1.6,262.265,0.3626,65.8815,19,4,2,6,3,100,1,1,1,2,86.71
-2.15,224.245,0.9656,54.1737,15,6,1,7,3,78,2,0,0,2,80.76
-4.06,196.122,-2.407,46.4308,14,4,4,8,0,72,2,0,0,2,131.44
-2.5,314.411,1.459,84.4008,21,7,2,8,10,118,1,0,0,1,83.58
-3.48,358.434,1.7658,94.0486,26,5,2,5,2,140,0,3,4,4,91.67
-2.1,202.213,0.8336,55.5798,15,4,1,4,0,76,2,0,1,3,55.12
0.02,222.248,-0.1563,60.506,16,6,0,6,2,86,2,0,0,2,61.82
-1.99,217.228,0.8914,58.4609,16,3,2,5,3,82,2,0,0,2,78.61
-1.9,264.281,0.1444,68.2541,19,4,2,6,5,102,1,0,0,1,98.49
-1.38,251.135,0.20902,51.6145,16,6,2,10,5,90,1,0,0,1,127.72
-4.6,223.279,2.90002,69.0457,17,3,1,3,2,84,2,0,0,2,37.81
-2.39,238.272,1.3557,58.7907,16,6,1,7,4,84,2,0,0,2,80.76
-1.04,341.433,0.2797,85.6619,23,5,3,8,3,128,0,3,3,3,112.73
-5.06,227.263,3.43682,67.863,17,2,2,3,3,86,2,0,0,2,49.33
-3.55,219.248,0.4201,61.1221,16,5,2,6,2,84,2,0,0,2,97.55
-4.28,219.248,0.4201,61.1221,16,5,2,6,2,84,2,0,0,2,97.55
-2.39,220.232,0.1312,59.5354,16,4,2,6,2,84,2,0,0,2,91.5
-2.69,252.299,1.7458,63.4077,17,6,1,7,5,90,2,0,0,2,80.76
-1.87,342.344,-1.1206,83.509,24,8,5,8,6,134,1,1,1,2,128.84
-4.09,228.251,2.7106,67.5384,17,3,3,4,3,86,2,0,0,2,75.35
-3.75,324.374,4.417,64.6228,16,2,1,8,3,88,1,0,0,1,46.53
-7.51,265.954,5.4534,63.988,14,0,0,4,0,72,2,0,0,2,0
-2.25,277.372,2.3008,79.2122,20,6,2,6,7,110,2,0,0,2,89.85
-4.66,304.129,2.8817,70.71,19,4,0,7,3,102,1,1,1,2,55.84
-3.5,238.197,0.7035,53.9999,17,4,1,7,3,88,2,0,0,2,73.8
-3.54,229.235,2.834,64.7908,17,3,3,4,3,86,2,0,0,2,69.56
-2.08,291.303,1.0074,73.4755,21,5,0,6,4,112,1,1,1,2,72.91
-3.57,242.061,3.2398,58.7223,15,2,1,5,1,76,2,0,0,2,50.19
-3.06,196.213,2.0199,57.1197,15,3,1,4,1,72,3,0,0,3,54.46
-2.54,241.25,1.1564,65.6114,18,3,2,5,2,90,2,0,0,2,71.09
-3.51,245.103,0.8224,49.7348,17,8,2,11,3,90,1,0,0,1,169.88
-4.32,264.147,4.3366,66.334,14,2,0,3,1,68,2,0,0,2,12.36
-2.78,256.283,0.4698,61.7482,17,4,2,7,3,92,1,0,0,1,92.34
-5.01,258.292,3.4088,72.516,19,2,0,3,5,98,2,0,0,2,26.3
-1.53,301.386,2.8712,87.0633,22,4,3,4,7,118,2,0,0,2,61.72
-5.06,343.467,4.3374,97.3165,25,3,0,4,5,136,1,2,2,3,46.61
-1.4,222.204,-0.9062,56.5155,16,7,0,7,0,84,2,0,0,2,78.89
-6.61,256.334,3.6719,76.7564,18,3,2,5,3,90,2,0,0,2,48.78
-3.1,266.326,2.1359,68.0247,18,6,1,7,6,96,2,0,0,2,80.76
-5.4,239.299,3.6519,71.0025,17,3,0,3,3,82,2,0,0,2,29.43
-5.3,247.681,3.7818,68.136,17,2,2,4,3,86,2,0,0,2,49.33
-3.84,240.711,3.49022,62.9118,15,2,1,4,2,78,2,0,0,2,37.3
-2.47,255.277,1.0853,69.9919,19,3,2,5,3,96,2,0,0,2,71.09
-3.05,223.253,1.6687,58.175,15,3,2,5,1,78,2,0,0,2,80.39
-1.73,232.308,3.01224,65.9832,16,3,1,4,2,82,2,0,0,2,41.99
-5.91,273.546,5.4391,67.988,16,1,0,4,2,82,2,0,0,2,9.23
-3.63,280.353,2.526,72.6417,19,6,1,7,7,102,2,0,0,2,80.76
-2.24,223.253,1.6687,58.175,15,3,2,5,1,78,2,0,0,2,80.39
-4.8,243.262,3.137,69.678,18,3,2,4,4,92,2,0,0,2,58.56
-6.11,273.546,5.4391,67.988,16,1,0,4,2,82,2,0,0,2,9.23
-2.66,311.381,2.4245,87.002,23,4,0,4,2,120,1,1,4,5,30.93
-2.34,223.253,1.6687,58.175,15,3,2,5,1,78,2,0,0,2,80.39
-5.95,273.546,5.4391,67.988,16,1,0,4,2,82,2,0,0,2,9.23
-1.87,299.37,2.044,83.3298,22,4,1,4,1,116,1,1,3,4,49.77
-2.73,255.277,1.46482,70.3484,19,3,2,5,2,96,2,0,0,2,71.09
-2.5,243.31,1.793,71.665,18,4,0,4,1,94,2,0,1,3,38.13
-2.25,282.252,2.9418,69.7658,20,6,0,8,5,108,1,0,0,1,112.58
-1.1,236.231,-0.5161,61.1325,17,7,0,7,1,90,2,0,0,2,78.89
-2.6,265.36,2.6949,84.2387,20,3,1,3,5,102,2,0,1,3,27.63
-2.75,223.253,1.6687,58.175,15,3,2,5,1,78,2,0,0,2,80.39
-4.64,268.356,3.7362,80.0226,20,2,2,2,0,104,2,1,2,4,40.46
-3.37,236.296,2.7322,63.4489,16,3,2,5,2,84,2,0,0,2,66.56
-2.35,223.253,1.6687,58.175,15,3,2,5,1,78,2,0,0,2,80.39
-2.91,223.253,1.6687,58.175,15,3,2,5,1,78,2,0,0,2,80.39
-2.99,313.401,1.6914,89.3694,23,3,2,5,3,122,2,2,2,4,57.36
-3.13,280.24,1.0727,69.971,20,6,1,9,5,106,1,1,1,2,118.39
-6.22,450.572,3.7947,115.9208,31,6,1,7,2,170,0,3,4,4,80.67
-4.14,255.273,2.8642,72.1462,19,3,1,4,3,96,2,0,0,2,55.4
-2.09,243.31,1.9639,71.759,18,4,0,4,0,94,2,0,1,3,38.13
-3.07,223.253,1.6687,58.175,15,3,2,5,1,78,2,0,0,2,80.39
-1.05,244.246,2.37,66.0853,18,3,1,4,1,92,2,0,1,3,67.51
-4.85,255.298,3.6401,72.5285,18,4,0,4,3,88,2,0,0,2,38.66
-1.24,238.203,-0.9518,58.018,17,8,0,8,0,90,2,0,0,2,88.12
-3.41,334.416,1.4755,91.1894,24,4,1,6,8,132,1,0,0,1,89.7
-1.83,252.23,-1.0457,61.981,18,8,0,8,2,96,2,0,0,2,88.12
-1.7,284.359,2.2062,81.5968,21,3,1,4,6,110,2,0,0,2,53.43
-4.3,256.286,3.0351,70.3235,18,5,0,5,3,88,2,0,0,2,51.55
-4.62,308.407,3.3062,81.8757,21,6,1,7,9,114,2,0,0,2,80.76
-2.31,257.337,2.1831,76.282,19,4,0,4,2,100,2,0,1,3,38.13
-1.27,268.273,-2.7083,63.7744,19,6,2,8,3,104,0,2,2,2,98.82
-1.53,250.258,-0.126,65.7495,18,7,0,7,2,96,2,0,0,2,78.89
-4.24,400.471,2.3366,103.5958,29,6,1,6,3,156,0,3,4,4,97.74
-3.89,294.267,1.4628,74.588,21,6,1,9,6,112,1,1,1,2,118.39
-4.96,266.34,3.9444,79.0228,20,2,1,2,0,102,2,1,2,4,37.3
-1.22,349.412,0.3486,89.7909,24,5,3,8,4,128,0,1,3,3,112.73
-1.86,282.256,-0.4357,68.322,20,9,0,9,3,108,2,0,0,2,97.35
-3.5,294.267,1.4612,74.566,21,6,1,9,5,112,1,1,1,2,118.39
-6.23,291.992,5.9672,71.918,16,0,0,4,1,82,2,0,0,2,0
-1.65,252.23,-0.5617,62.635,18,8,0,8,1,96,2,0,0,2,88.12
-2.46,257.337,2.354,76.376,19,4,0,4,1,100,2,0,1,3,38.13
-4.44,270.288,3.2559,76.8344,20,3,2,5,3,102,2,0,0,2,67.43
-2.3,266.257,-0.6556,66.598,19,8,0,8,3,102,2,0,0,2,88.12
-2.91,268.185,-0.2643,58.9902,19,7,1,10,4,100,1,1,1,2,129.49
-4.86,255.273,3.331,73.1305,19,3,2,4,4,96,2,0,0,2,66.4
-6.3,291.992,5.9672,71.918,16,0,0,4,1,82,2,0,0,2,0
-2.82,261.277,0.6279,69.9564,19,5,3,5,4,100,2,0,0,2,82.69
-6.98,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-3.31,287.359,3.383,81.5545,21,2,2,4,4,112,2,0,1,3,62.32
-1.68,258.306,-1.443,49.7487,14,7,2,11,3,80,1,0,0,1,132.11
-5.23,306.236,5.1796,85.7817,20,1,1,3,2,104,2,0,1,3,12.03
-4.92,274.287,3.91706,79.3437,21,6,1,6,4,100,2,0,0,2,96.69
-7.35,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-7.32,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-2.12,264.285,0.2641,70.3665,19,7,0,7,3,102,2,0,0,2,78.89
-1.81,287.315,1.711,77.689,21,5,3,5,5,110,2,0,0,2,92.78
-7,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-7.04,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-5.4,252.613,3.3096,62.2668,17,4,0,7,2,86,2,0,0,2,86.28
-3.85,308.294,1.7088,79.135,22,6,1,9,6,118,1,1,1,2,118.39
-7.14,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-7.07,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-7.01,307.991,6.0925,72.998,17,1,0,5,2,88,2,0,0,2,9.23
-2.46,410.164,-0.2572,79.8235,21,7,2,9,4,116,1,1,1,2,110.62
